TIME							CHAIN_CONFIG.LOCAL_ADDRESS				CHAIN_CONFIG.CHAIN_LENGTH				CHAIN_CONFIG.PROPAGATION_MODE			CHAIN_CONFIG.BUS_MODE					last_probe_tx_time_ms					probe_timeout_ms						probe_timeout_occurred					probe_packet_received					terminating_node						propagation_queued						assignment_complete						discovery_complete						rx_drop_start								rx_drop_duration						rx_low									show_called_once						upstream_packets_receieved					time_ms_now									time_us_now										esp_get_free_heap_size()					uxTaskGetStackHighWaterMark(cpu_task)		uxTaskGetStackHighWaterMark(gpu_task)		frame_blending_amount						debug_led_opacity							fade_in_complete						GLOBAL_LED_BRIGHTNESS						freeze_led_image						transition_complete_flag				system_state_changed					current_system_state					system_state_transition_progress			system_state_transition_progress_shaped		transition_start_ms							transition_end_ms						transition_running						last_gpu_check_in							system_ready							SYSTEM_STATE.BRIGHTNESS						SYSTEM_STATE.TRANSITION_TYPE			SYSTEM_STATE.TRANSITION_DURATION_MS		SYSTEM_STATE.TOUCH_ACTIVE				SYSTEM_STATE.TOUCH_VALUE				STORAGE.TOUCH_THRESHOLD					STORAGE.TOUCH_HIGH_LEVEL				STORAGE.TOUCH_LOW_LEVEL					character_state_changed					current_character_state					dither_index
2023-09-23 21:53:42				0										1										1										1										93										298										1										0										1										0										1										1										15313										0										0										1										278										15382										47417										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										15322										0										0										15405										1										1.00										0										250										0										37										nan										nan										nan										0										1										1
2023-09-23 21:53:43				0										1										1										1										93										298										1										0										1										0										1										1										15622										0										0										1										290										15635										38125										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										15571										0										0										15658										1										1.00										0										250										0										38										nan										nan										nan										0										0										5
2023-09-23 21:53:43				0										1										1										1										93										298										1										0										1										0										1										1										15869										0										0										1										306										15889										29641										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										1										0.50										0.50										15877										0										1										15913										1										1.00										0										250										0										37										nan										nan										nan										1										1										2
2023-09-23 21:53:43				0										1										1										1										93										298										1										0										1										0										1										1										16070										0										0										1										318										16137										15446										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										16079										0										0										16161										1										1.00										0										250										0										38										nan										nan										nan										0										1										6
2023-09-23 21:53:43				0										1										1										1										93										298										1										0										1										0										1										1										16376										0										1										1										330										16388										4648										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										16325										0										0										16411										1										1.00										0										250										0										38										nan										nan										nan										0										0										1
2023-09-23 21:53:44				0										1										1										1										93										298										1										0										1										0										1										1										16625										0										0										1										346										16644										63454										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										1										0.52										0.52										16631										0										1										16667										1										1.00										0										250										0										38										nan										nan										nan										1										1										6
2023-09-23 21:53:44				0										1										1										1										93										298										1										0										1										0										1										1										16825										0										0										1										358										16892										49401										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										16832										0										0										16916										1										1.00										0										250										0										38										nan										nan										nan										0										1										6
2023-09-23 21:53:44				0										1										1										1										93										298										1										0										1										0										1										1										17074										0										0										1										370										17142										37131										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										0										0.00										0.00										17080										0										0										17164										1										1.00										0										250										0										38										nan										nan										nan										0										0										3
2023-09-23 21:53:44				0										1										1										1										93										298										1										0										1										0										1										1										17380										0										0										1										382										17393										26624										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										1										0.00										0.00										17329										0										0										17415										1										1.00										0										250										0										38										nan										nan										nan										0										1										2
2023-09-23 21:53:45				0										1										1										1										93										298										1										0										1										0										1										1										17631										0										0										1										394										17643										14599										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										17572										0										0										17666										1										1.00										0										250										0										37										nan										nan										nan										0										0										5
2023-09-23 21:53:45				0										1										1										1										93										298										1										0										1										0										1										1										17878										0										0										1										410										17897										6496										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										1										0.48										0.48										17885										0										1										17920										1										1.00										0										250										0										37										nan										nan										nan										1										1										5
2023-09-23 21:53:45				0										1										1										1										93										298										1										0										1										0										1										1										18080										0										0										1										422										18145										57644										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										18087										0										0										18170										1										1.00										0										250										0										38										nan										nan										nan										0										1										1
2023-09-23 21:53:45				0										1										1										1										93										298										1										0										1										0										1										1										18327										0										0										1										434										18396										46027										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										18333										0										0										18420										1										1.00										0										250										0										38										nan										nan										nan										0										0										4
2023-09-23 21:53:46				0										1										1										1										93										298										1										0										1										0										1										1										18635										0										1										1										446										18648										36549										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										1										0.00										0.00										18576										0										0										18671										1										1.00										0										250										0										37										nan										nan										nan										0										1										5
